Count,Unit Format 1,Carry Fee Percentage,SQ FT,Year,Carrying Charge,NCB Loan,2019 One Time SA,2022 SA #1,2022 SA #1 
7617,S0639,0.001129677,426,2018,490.36,72.68,null,null,TBD
7618,S0642,0.001129677,426,2018,490.36,72.68,null,null,TBD
7619,S0645,0.001129677,426,2018,490.36,72.68,null,null,TBD
7620,S0648,0.001129677,426,2018,490.36,72.68,null,null,TBD
7621,S0727,0.001129677,426,2018,490.36,72.68,null,null,TBD
7622,S0730,0.001129677,426,2018,490.36,72.68,null,null,TBD
7623,S0733,0.001129677,426,2018,490.36,72.68,null,null,TBD
7624,S0736,0.001129677,426,2018,490.36,72.68,null,null,TBD
7625,S0739,0.001129677,426,2018,490.36,72.68,null,null,TBD
7626,S0742,0.001129677,426,2018,490.36,72.68,null,null,TBD
7627,S0745,0.001129677,426,2018,490.36,72.68,null,null,TBD
7628,S0748,0.001129677,426,2018,490.36,72.68,null,null,TBD
7629,S0827,0.001129677,426,2018,490.36,72.68,null,null,TBD
7630,S0830,0.001129677,426,2018,490.36,72.68,null,null,TBD
7631,S0833,0.001129677,426,2018,490.36,72.68,null,null,TBD
7632,S0836,0.001129677,426,2018,490.36,72.68,null,null,TBD
7633,S0839,0.001129677,426,2018,490.36,72.68,null,null,TBD
7634,S0842,0.001129677,426,2018,490.36,72.68,null,null,TBD
7635,S0845,0.001129677,426,2018,490.36,72.68,null,null,TBD
7636,S0848,0.001129677,426,2018,490.36,72.68,null,null,TBD
7637,T1320,0.002139352,1287,2018,928,137.64,null,null,TBD
7638,T1324,0.002139352,1287,2018,928,137.64,null,null,TBD
7639,T1338,0.002139352,1287,2018,928,137.64,null,null,TBD
7640,T1340,0.002139352,1287,2018,928,137.64,null,null,TBD
7641,T1346,0.002139352,1287,2018,928,137.64,null,null,TBD
7642,T1348,0.002139352,1287,2018,928,137.64,null,null,TBD
7643,T290,0.002139352,1287,2018,928,137.64,null,null,TBD
7644,T300,0.002139352,1287,2018,928,137.64,null,null,TBD
7645,T302,0.002139352,1287,2018,928,137.64,null,null,TBD
7646,T304,0.002139352,1287,2018,928,137.64,null,null,TBD
7647,T310,0.002139352,1287,2018,928,137.64,null,null,TBD
7648,T312,0.002139352,1287,2018,928,137.64,null,null,TBD
7649,T374,0.002139352,1287,2018,928,137.64,null,null,TBD
7650,T378,0.002139352,1287,2018,928,137.64,null,null,TBD
7651,T1318,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7652,T1326,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7653,T1332,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7654,T1334,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7655,T1342,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7656,T1336,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7657,T1344,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7658,T1350,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7659,T1352,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7660,T1354,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7661,T288,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7662,T292,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7663,T298,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7664,T306,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7665,T308,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7666,T314,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7667,T372,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7668,T380,0.002793157,1625,2018,1212.4,179.7,null,null,TBD
7669,T1360,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7670,T1366,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7671,T341,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7672,T335,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7673,T344,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7674,T346,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7675,T348,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7676,T350,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7677,T361,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7678,T360,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7679,T362,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7680,T1302,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7681,T1304,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7682,T1310,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7683,T1312,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7684,T1372,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7685,T1382,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7686,T320,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7687,T322,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7688,T328,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7689,T330,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7690,T336,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7691,T338,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7692,T349,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7693,T351,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7694,T363,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7695,T371,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7696,T373,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7697,T379,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7698,T381,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7699,T386,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7700,T387,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7701,T388,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7702,T394,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7703,T396,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7704,T397,0.003041438,1665,2018,1319.06,195.67,null,null,TBD
7705,T1306,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7706,T1308,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7707,T1362,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7708,T1364,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7709,T1374,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7710,T1376,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7711,T1378,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7712,T1380,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7713,T324,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7714,T326,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7715,T332,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7716,T334,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7717,T337,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7718,T339,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7719,T347,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7720,T352,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7721,T353,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7722,T354,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7723,T355,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7724,T356,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7725,T357,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7726,T358,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7727,T359,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7728,T364,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7729,T365,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7730,T366,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7731,T375,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7732,T377,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7733,T390,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7734,T391,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7735,T392,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7736,T393,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7737,T389,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7738,T395,0.002602809,1266,2018,1130.27,167.45,null,null,TBD
7739,T1322,0.002139352,1287,2018,928,137.64,null,null,TBD
7740,T376,0.002139352,1287,2018,928,137.64,null,null,TBD
7741,T382,0.002875918,1665,2018,1247.95,185.02,null,null,TBD
7742,T1316,0.002875918,1665,2018,1247.95,185.02,null,null,TBD
7743,T1328,0.002875918,1665,2018,1247.95,185.02,null,null,TBD
7744,T296,0.002875918,1665,2018,1247.95,185.02,null,null,TBD
7745,T316,0.002875918,1665,2018,1247.95,185.02,null,null,TBD
7746,T370,0.002875918,1665,2018,1247.95,185.02,null,null,TBD
7747,T1330,0.002627637,1500,2018,1141.29,169.05,null,null,TBD
7748,T286,0.002627637,1500,2018,1141.29,169.05,null,null,TBD
7749,T294,0.002627637,1500,2018,1141.29,169.05,null,null,TBD
7750,T1356,0.002627637,1500,2018,1141.29,169.05,null,null,TBD
7751,T1370,0.003124198,1665,2018,1355.82,201,null,null,TBD
7752,T1384,0.003124198,1665,2018,1355.82,201,null,null,TBD
7753,T385,0.003124198,1665,2018,1355.82,201,null,null,TBD
7754,T399,0.003124198,1665,2018,1355.82,201,null,null,TBD
7755,T1300,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7756,T1314,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7757,T1358,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7758,T1368,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7759,T318,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7760,T333,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7761,T340,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7762,T342,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7763,T343,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7764,T345,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7765,T367,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7766,T368,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7767,T369,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7768,T383,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7769,T384,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7770,T398,0.002817985,1665,2018,1222.21,181.3,null,null,TBD
7771,N0103,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7772,N0104,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7773,N0109,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7774,N0110,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7775,N0116,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7776,N0123,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7777,N0203,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7778,N0204,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7779,N0209,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7780,N0210,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7781,N0216,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7782,N0223,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7783,N0303,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7784,N0304,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7785,N0309,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7786,N0310,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7787,N0316,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7788,N0323,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7789,N0403,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7790,N0404,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7791,N0409,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7792,N0410,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7793,N0416,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7794,N0423,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7795,N0503,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7796,N0504,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7797,N0509,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7798,N0510,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7799,N0516,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7800,N0523,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7801,N0603,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7802,N0604,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7803,N0609,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7804,N0610,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7805,N0616,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7806,N0623,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7807,N0703,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7808,N0704,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7809,N0709,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7810,N0710,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7811,N0716,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7812,N0723,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7813,N0803,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7814,N0804,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7815,N0809,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7816,N0810,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7817,N0816,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7818,N0823,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7819,S0128,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7820,S0129,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7821,S0134,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7822,S0135,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7823,S0140,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7824,S0141,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7825,S0146,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7826,S0147,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7827,S0228,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7828,S0229,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7829,S0234,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7830,S0235,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7831,S0240,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7832,S0241,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7833,S0246,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7834,S0247,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7835,S0328,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7836,S0329,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7837,S0334,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7838,S0335,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7839,S0340,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7840,S0341,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7841,S0346,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7842,S0347,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7843,S0428,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7844,S0429,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7845,S0434,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7846,S0435,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7847,S0440,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7848,S0441,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7849,S0446,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7850,S0447,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7851,S0528,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7852,S0529,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7853,S0534,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7854,S0535,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7855,S0540,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7856,S0541,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7857,S0546,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7858,S0547,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7859,S0628,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7860,S0629,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7861,S0634,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7862,S0635,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7863,S0640,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7864,S0641,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7865,S0646,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7866,S0647,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7867,S0728,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7868,S0729,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7869,S0734,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7870,S0735,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7871,S0740,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7872,S0741,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7873,S0746,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7874,S0747,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7875,S0828,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7876,S0829,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7877,S0834,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7878,S0835,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7879,S0840,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7880,S0841,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7881,S0846,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7882,S0847,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7883,S0143,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7884,S0144,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7885,S0243,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7886,S0244,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7887,S0343,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7888,S0344,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7889,S0443,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7890,S0444,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7891,S0543,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7892,S0544,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7893,S0643,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7894,S0644,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7895,S0743,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7896,S0744,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7897,S0843,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7898,S0844,0.001593134,695,2019,770.8,102.5,1639.27,null,TBD
7899,N0119,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7900,N0120,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7901,N0219,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7902,N0220,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7903,N0319,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7904,N0320,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7905,N0419,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7906,N0420,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7907,N0519,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7908,N0520,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7909,N0619,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7910,N0620,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7911,N0719,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7912,N0720,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7913,N0819,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7914,N0820,0.001588996,668,2019,768.05,102.23,1639.27,null,TBD
7915,N0118,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7916,N0121,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7917,N0218,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7918,N0221,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7919,N0318,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7920,N0321,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7921,N0418,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7922,N0421,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7923,N0518,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7924,N0521,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7925,N0618,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7926,N0621,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7927,N0718,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7928,N0721,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7929,N0818,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7930,N0821,0.001729689,590,2019,836.39,111.28,1639.27,null,TBD
7931,N0117,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7932,N0122,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7933,N0217,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7934,N0222,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7935,N0317,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7936,N0322,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7937,N0417,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7938,N0422,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7939,N0517,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7940,N0522,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7941,N0617,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7942,N0622,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7943,N0717,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7944,N0722,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7945,N0817,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7946,N0822,0.001725551,590,2019,835.03,111.01,1639.27,null,TBD
7947,N0106,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7948,N0107,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7949,N0206,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7950,N0207,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7951,N0306,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7952,N0307,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7953,N0406,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7954,N0407,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7955,N0506,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7956,N0507,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7957,N0606,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7958,N0607,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7959,N0706,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7960,N0707,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7961,N0806,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7962,N0807,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7963,S0131,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7964,S0132,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7965,S0231,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7966,S0232,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7967,S0331,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7968,S0332,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7969,S0431,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7970,S0432,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7971,S0531,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7972,S0532,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7973,S0631,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7974,S0632,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7975,S0731,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7976,S0732,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7977,S0831,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7978,S0832,0.002280044,768,2019,1102.9,146.69,1639.27,null,TBD
7979,N0101,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7980,N0112,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7981,N0114,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7982,N0125,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7983,N0201,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7984,N0212,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7985,N0214,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7986,N0225,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7987,N0301,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7988,N0312,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7989,N0314,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7990,N0325,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7991,N0401,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7992,N0412,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7993,N0414,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7994,N0425,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7995,N0501,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7996,N0512,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7997,N0514,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7998,N0525,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
7999,N0601,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
8000,N0612,0.00208142,807,2019,1008.59,133.91,1639.27,null,TBD
